Supplier_GSTIN,Customer GSTIN,Invoice_Number,Invoice_Date,Tax Rate,Invoice Taxable,Invoice CGST,Invoice SGST,Invoice IGST,Invoice Total_GST,Invoice Total_Amount,Transaction_Type,Document_Type,Origin,Vendor,Ticket_Number,PNR,Ticket/PNR
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232406AD52366,6/15/2023,5,94,3,3,0,5,99,Invoice,INV,JAI,Indigo,GNTW2C,GNTW2C,GNTW2C
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AG83000,6/15/2023,5,94,0,0,5,5,99,Invoice,INV,STV,Indigo,OUHH5N,OUHH5N,OUHH5N
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232406AD12964,6/7/2023,5,2883,72,72,0,144,3728,Invoice,INV,JAI,Indigo,GNTW2C,GNTW2C,GNTW2C
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AG07232,6/7/2023,5,2833,0,0,142,142,4008,Invoice,INV,STV,Indigo,OUHH5N,OUHH5N,OUHH5N
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000014478469,4/23/2023,5,2850,0,0,143,143,3382,Invoice,INV,DEL,Vistara,1189030586,OD5KDT,1189030586
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AQ12727,9/14/2023,5,2872,0,0,144,144,3547,Invoice,INV,AMD,Indigo,K3DWME,K3DWME,K3DWME
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BU70615,9/25/2023,5,5736,0,0,286,286,6798,Invoice,INV,DEL,Indigo,H3UQXR,H3UQXR,H3UQXR
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT37637,9/20/2023,5,3439,0,0,172,172,3999,Invoice,INV,DEL,Indigo,RPNWWF,RPNWWF,RPNWWF
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK98255,8/22/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,MPN3JC,MPN3JC,MPN3JC
07AABCI2726B1Z4,,DL1232408BJ24820,8/16/2023,5,2854,0,0,143,143,3385,Invoice,INV,DEL,Indigo,MPN3JC,MPN3JC,MPN3JC
07AABCI2726B1Z4,,DL1232408BK98255,8/22/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,MPN3JC,MPN3JC,MPN3JC
07AABCI2726B1Z4,,DL1232404AA43638,4/3/2023,5,2854,0,0,143,143,3385,Invoice,INV,DEL,Indigo,GP4WHM,GP4WHM,GP4WHM
09AABCI2726B1Z0,,UP1232405AE14509,5/25/2023,5,2853,0,0,143,143,3424,Invoice,INV,LKO,Indigo,QTV6FQ,QTV6FQ,QTV6FQ
09AABCI2726B1Z0,,UP1232405AE34913,5/28/2023,5,94,0,0,5,5,99,Invoice,INV,LKO,Indigo,QTV6FQ,QTV6FQ,QTV6FQ
07AABCI2726B1Z4,,DL1232408BG51298,8/6/2023,5,2850,0,0,143,143,3381,Invoice,INV,DEL,Indigo,TP7USF,TP7USF,TP7USF
07AABCI2726B1Z4,,DL1232408BG79975,8/7/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,TP7USF,TP7USF,TP7USF
24AABCI2726B1Z8,,GJ1232406AF72660,6/3/2023,5,2843,0,0,142,142,3516,Invoice,INV,AMD,Indigo,RTK7PD,RTK7PD,RTK7PD
19AABCI2726B1ZZ,,WB1232408AP84731,8/11/2023,,0,0,0,0,0,3819,Invoice,INV,IXB,Indigo,V3SLUE,V3SLUE,V3SLUE
07AABCI2726B1Z4,,DL1232407AY01537,7/5/2023,5,5652,0,0,282,282,6710,Invoice,INV,DEL,Indigo,GW2FPS,GW2FPS,GW2FPS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AV32527,6/23/2023,5,2823,0,0,141,141,3352,Invoice,INV,DEL,Indigo,ZPLS2P,ZPLS2P,ZPLS2P
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AV08670,6/23/2023,5,2823,0,0,141,141,3352,Invoice,INV,DEL,Indigo,CUK55K,CUK55K,CUK55K
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP07ABC625,7/31/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778671,53UDCK,1095778671
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP07AAL917,7/15/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778662,6ZRA3E,1095778662
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP07ABC625,7/31/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778665,6PBDI4,1095778665
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP04AAL276,4/15/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778570,5KIHKT,1095778570
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP04AAQ678,4/23/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778577,5OUGIU,1095778577
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP06AAZ326,6/30/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778643,5PYWZC,1095778643
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP04AAL276,4/15/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778574,5MOAS8,1095778574
07AACCN6194P2ZQ,29ABCDE1234F5ZC,072412BP04AAG031,4/7/2023,5,2800,0,0,140,140,2940,Invoice,INV,DEL,Air India,1095778556,5N3ETV,1095778556
23AACCN6194P1ZX,29ABCDE1234F5ZC,232412BP06AAB334,6/23/2023,5,2800,0,0,140,140,2940,Invoice,INV,BHO,Air India,1095778631,6Q2JAC,1095778631
14AABCI2726B1Z9,29ABCDE1234F5ZC,MN1232409AB28104,9/5/2023,,0,0,0,0,0,3116,Invoice,INV,IMF,Indigo,R38I9E,R38I9E,R38I9E
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409BY46119,9/6/2023,5,2788,0,0,139,139,3620,Invoice,INV,PNQ,Indigo,JQYJMP,JQYJMP,JQYJMP
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CE77607,9/25/2023,5,94,0,0,5,5,99,Invoice,INV,PNQ,Indigo,JQYJMP,JQYJMP,JQYJMP
07AALCA4699P1ZP,29ABCDE1234F5ZC,BDEL230800065710,8/18/2023,0,2745,0,0,0,0,3133,Invoice,BOS,DEL,Air Asia,T1PCXF,T1PCXF,T1PCXF
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK44811,8/20/2023,,0,0,0,0,0,7410,Invoice,INV,DEL,Indigo,R2B1HH,R2B1HH,R2B1HH
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL41882,8/23/2023,,0,0,0,0,0,199,Invoice,INV,DEL,Indigo,YQY53P,YQY53P,YQY53P
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BK81598,8/21/2023,,0,0,0,0,0,3105,Invoice,INV,DEL,Indigo,YQY53P,YQY53P,YQY53P
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL03760,8/22/2023,,0,0,0,0,0,198,Invoice,INV,DEL,Indigo,R2B1HH,R2B1HH,R2B1HH
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BJ32425,8/16/2023,,0,0,0,0,0,3105,Invoice,INV,DEL,Indigo,SVLGKA,SVLGKA,SVLGKA
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406BA01067,6/25/2023,5,3332,0,0,167,167,3853,Invoice,INV,BOM,Indigo,RNCL2V,RNCL2V,RNCL2V
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BG60576,8/7/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,DR4URZ,DR4URZ,DR4URZ
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AH30995,8/28/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,RRT5HZ,RRT5HZ,RRT5HZ
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232409AH59182,9/2/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,TS1I2J,TS1I2J,TS1I2J
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BX74874,10/5/2023,5,2849,0,0,143,143,3380,Invoice,INV,DEL,Indigo,NWM1RI,NWM1RI,NWM1RI
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AK28379,10/24/2023,5,3169,0,0,158,158,4360,Invoice,INV,BHO,Indigo,GPE6WF,GPE6WF,GPE6WF
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AH07375,8/23/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,YZR1PA,YZR1PA,YZR1PA
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP72277,9/7/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,UR613M,UR613M,UR613M
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL32287,8/23/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,Q299RX,Q299RX,Q299RX
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BG63001,8/7/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,FQZD8M,FQZD8M,FQZD8M
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CB74693,10/19/2023,5,3169,0,0,158,158,3715,Invoice,INV,DEL,Indigo,Y1DZQA,Y1DZQA,Y1DZQA
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CC91807,10/24/2023,5,3169,0,0,158,158,3715,Invoice,INV,DEL,Indigo,OTT1WW,OTT1WW,OTT1WW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL29321,8/23/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,NPLGTS,NPLGTS,NPLGTS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BY28488,10/7/2023,5,3169,0,0,158,158,3715,Invoice,INV,DEL,Indigo,J3T4FR,J3T4FR,J3T4FR
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AJ65026,10/10/2023,5,3169,0,0,158,158,4360,Invoice,INV,BHO,Indigo,WZ4TQD,WZ4TQD,WZ4TQD
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BX28438,10/4/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,DNT82F,DNT82F,DNT82F
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232409AI20954,9/13/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,PQM8WC,PQM8WC,PQM8WC
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL29963,8/23/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,O1FK7H,O1FK7H,O1FK7H
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AH27112,8/27/2023,5,94,0,0,5,5,99,Invoice,INV,BHO,Indigo,YZR1PA,YZR1PA,YZR1PA
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232404AA44856,4/10/2023,5,6652,0,0,334,334,7872,Invoice,INV,BHO,Indigo,KZ76VX,KZ76VX,KZ76VX
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AG76767,8/18/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,FZQC9X,FZQC9X,FZQC9X
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232410AJ34852,10/5/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,AVMD5K,AVMD5K,AVMD5K
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232409AH85104,9/7/2023,5,5510,0,0,276,276,7852,Invoice,INV,BHO,Indigo,HP9TPS,HP9TPS,HP9TPS
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232409AI32032,9/15/2023,5,2755,0,0,138,138,3926,Invoice,INV,BHO,Indigo,OSN2KJ,OSN2KJ,OSN2KJ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BQ61956,9/11/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,LUWV6A,LUWV6A,LUWV6A
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BX67397,10/5/2023,5,2755,0,0,138,138,3281,Invoice,INV,DEL,Indigo,HZQVVN,HZQVVN,HZQVVN
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410CC92096,10/24/2023,5,3169,0,0,158,158,3715,Invoice,INV,DEL,Indigo,P1QSGK,P1QSGK,P1QSGK
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232409CC65436,9/18/2023,5,2748,0,0,137,137,3239,Invoice,INV,BOM,Indigo,VPB66F,VPB66F,VPB66F
05AAECT8346F1ZA,29ABCDE1234F5ZC,I050000000212216,8/25/2023,5,2634,0,0,132,132,3799,Invoice,INV,DED,Vistara,9340901260,5QZFV4,9340901260
29AABCI2726B1ZY,29ABCDE1234F5ZC,KA1232405AH42129,5/8/2023,5,2742,0,0,137,137,3646,Invoice,INV,BLR,Indigo,IVLF3H,IVLF3H,IVLF3H
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000016710550,10/31/2023,5,2679,0,0,134,134,3202,Invoice,INV,DEL,Vistara,9656656401,LUFIFY,9656656401
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BE36648,7/29/2023,5,2737,0,0,137,137,3262,Invoice,INV,DEL,Indigo,YT5HTJ,YT5HTJ,YT5HTJ
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AB56344,4/7/2023,5,94,0,0,5,5,99,Invoice,INV,DEL,Indigo,JQF24G,JQF24G,JQF24G
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AA71924,4/4/2023,5,3307,0,0,166,166,3861,Invoice,INV,DEL,Indigo,JQF24G,JQF24G,JQF24G
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AN95971,9/22/2023,5,2726,0,0,136,136,3983,Invoice,INV,LKO,Indigo,L3755R,L3755R,L3755R
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AN76055,9/20/2023,5,2726,0,0,136,136,3983,Invoice,INV,LKO,Indigo,HP8WMS,HP8WMS,HP8WMS
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232404AA64856,4/14/2023,5,2725,68,68,0,136,3304,Invoice,INV,UDR,Indigo,LVI4VK,LVI4VK,LVI4VK
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232404AA69658,4/15/2023,5,2725,68,68,0,136,3304,Invoice,INV,UDR,Indigo,QWIBKC,QWIBKC,QWIBKC
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AH17380,6/19/2023,5,3436,0,0,172,172,4139,Invoice,INV,AMD,Indigo,Q22FXH,Q22FXH,Q22FXH
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232409AI83366,9/21/2023,5,5538,138,138,0,276,7880,Invoice,INV,UDR,Indigo,"E1K3UX,E1K3UX",E1K3UX,E1K3UX
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AQ26157,9/15/2023,5,94,0,0,5,5,99,Invoice,INV,AMD,Indigo,PNBPPL,PNBPPL,PNBPPL
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AQ14910,9/14/2023,5,2706,0,0,135,135,3372,Invoice,INV,AMD,Indigo,PNBPPL,PNBPPL,PNBPPL
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1222303AQ93392,3/31/2023,5,2655,67,67,0,133,3614,Invoice,INV,JDH,Indigo,GT895N,GT895N,GT895N
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232404AA05235,4/2/2023,5,94,3,3,0,5,99,Invoice,INV,JDH,Indigo,GT895N,GT895N,GT895N
08AABCI2726B1Z2,29ABCDE1234F5ZC,RJ1232404AA10434,4/3/2023,5,2655,67,67,0,133,3231,Invoice,INV,JDH,Indigo,PMLF6F,PMLF6F,PMLF6F
29AALCA4699P1ZJ,29ABCDE1234F5ZC,IBLR230600135011,6/27/2023,5,2671,0,0,134,134,3572,Invoice,INV,BLR,Air Asia,R9YGYK,R9YGYK,R9YGYK
09AACCN6194P1ZN,29ABCDE1234F5ZC,092412BP09AAB331,9/23/2023,5,2670,0,0,134,134,2804,Invoice,INV,LKO,Air India,1095778702,6EGQQZ,1095778702
19AALCA4699P1ZK,29ABCDE1234F5ZC,BIXB230700023011,7/28/2023,0,5218,0,0,0,0,7284,Invoice,BOS,IXB,Air Asia,J9UWPH,J9UWPH,J9UWPH
19AALCA4699P1ZK,29ABCDE1234F5ZC,BIXB230700022567,7/27/2023,0,2609,0,0,0,0,3642,Invoice,BOS,IXB,Air Asia,T3LKQM,T3LKQM,T3LKQM
03AABCI2726B1ZC,29ABCDE1234F5ZC,PB1232404AA75709,4/19/2023,5,2656,0,0,133,133,3403,Invoice,INV,IXC,Indigo,YNJ26F,YNJ26F,YNJ26F
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BP74353,9/7/2023,5,5312,0,0,266,266,6354,Invoice,INV,DEL,Indigo,WMD5SB,WMD5SB,WMD5SB
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BO67494,9/4/2023,5,2656,0,0,133,133,3177,Invoice,INV,DEL,Indigo,NVDL9N,NVDL9N,NVDL9N
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232406AG13546,6/20/2023,5,2656,0,0,133,133,3217,Invoice,INV,LKO,Indigo,KMHKUY,KMHKUY,KMHKUY
03AABCI2726B1ZC,29ABCDE1234F5ZC,PB1232405AB26324,5/2/2023,5,5312,0,0,266,266,6806,Invoice,INV,IXC,Indigo,P18YTH,P18YTH,P18YTH
09AABCI2726B1Z0,,UP1232404AC10742,4/29/2023,5,2656,0,0,133,133,3217,Invoice,INV,LKO,Indigo,UQVSJZ,UQVSJZ,UQVSJZ
03AABCI2726B1ZC,,PB1232410AJ09498,10/26/2023,5,2967,0,0,148,148,3729,Invoice,INV,IXC,Indigo,KTRJGG,KTRJGG,KTRJGG
29AABCI2726B1ZY,,KA1232408BD57739,8/18/2023,5,2700,0,0,135,135,3602,Invoice,INV,BLR,Indigo,"BVEZ9K,BVEZ9K",BVEZ9K,BVEZ9K
07AAECT8346F1Z6,,I070000015927171,8/25/2023,5,2534,0,0,127,127,3050,Invoice,INV,DEL,Vistara,9340901259,5QZRYZ,9340901259
09AABCI2726B1Z0,,UP1232407AI89534,7/24/2023,5,2636,0,0,132,132,3889,Invoice,INV,LKO,Indigo,W1QH6H,W1QH6H,W1QH6H
07AABCI2726B1Z4,,DL1232409BT98646,9/22/2023,5,7905,0,0,396,396,9465,Invoice,INV,DEL,Indigo,NSWWKJ,NSWWKJ,NSWWKJ
07AACCR1459F1ZI,,10724/0000345198,8/2/2023,5,2705,0,0,135,135,3228,Invoice,INV,DEL,Spicejet,BC23NZ,BC23NZ,BC23NZ
07AABCI2726B1Z4,,DL1232404AG46372,4/27/2023,5,2626,0,0,131,131,3145,Invoice,INV,DEL,Indigo,OZF25H,OZF25H,OZF25H
07AAECT8346F1Z6,,I070000015903020,8/24/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030766,JWU6KA,1189030766
07AAECT8346F1Z6,,I070000016141748,9/13/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030789,M4Y8IJ,1189030789
07AAECT8346F1Z6,,I070000015903021,8/24/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030767,JWU6KA,1189030767
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015903019,8/24/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030765,JWU6KA,1189030765
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015903021,8/24/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030767,JWU6KA,1189030767
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232407AI67325,7/5/2023,5,5228,0,0,262,262,6552,Invoice,INV,AMD,Indigo,IVY6RN,IVY6RN,IVY6RN
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000016141747,9/13/2023,5,2599,0,0,130,130,3118,Invoice,INV,DEL,Vistara,1189030788,M4Y8IJ,1189030788
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AH50157,6/22/2023,5,2613,0,0,131,131,3275,Invoice,INV,AMD,Indigo,ZL8PTR,ZL8PTR,ZL8PTR
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BA28702,7/13/2023,5,2609,0,0,130,130,3127,Invoice,INV,DEL,Indigo,SMGH3Y,SMGH3Y,SMGH3Y
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407BA29422,7/13/2023,5,2609,0,0,130,130,3127,Invoice,INV,DEL,Indigo,SWUR5C,SWUR5C,SWUR5C
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232406AW83258,6/30/2023,5,7821,0,0,390,390,9375,Invoice,INV,DEL,Indigo,JQ95GM,JQ95GM,JQ95GM
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407AY32641,7/6/2023,5,570,0,0,27,27,597,Invoice,INV,DEL,Indigo,JQ95GM,JQ95GM,JQ95GM
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AN01010,9/11/2023,5,6346,0,0,318,318,8906,Invoice,INV,LKO,Indigo,IMS8VL,IMS8VL,IMS8VL
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AG72544,6/14/2023,5,2588,0,0,129,129,3248,Invoice,INV,AMD,Indigo,MZH7FK,MZH7FK,MZH7FK
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AG55376,6/12/2023,5,2588,0,0,129,129,3248,Invoice,INV,AMD,Indigo,TZUS4H,TZUS4H,TZUS4H
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232406AG75088,6/14/2023,5,94,0,0,5,5,99,Invoice,INV,AMD,Indigo,TZUS4H,TZUS4H,TZUS4H
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232408BP24576,8/11/2023,5,5156,0,0,258,258,6122,Invoice,INV,BOM,Indigo,CWP23P,CWP23P,CWP23P
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232406AU60244,6/8/2023,5,2573,0,0,129,129,3056,Invoice,INV,BOM,Indigo,JMESGI,JMESGI,JMESGI
09AAECT8346F5ZY,29ABCDE1234F5ZC,I090000001091844,10/31/2023,5,2508,0,0,126,126,3755,Invoice,INV,LKO,Vistara,9656656403,S8NIC6,9656656403
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232410BW79528,10/2/2023,5,2558,0,0,128,128,3074,Invoice,INV,DEL,Indigo,PT5YHW,PT5YHW,PT5YHW
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232405AR91264,5/30/2023,5,2746,0,0,137,137,3326,Invoice,INV,ISK,Indigo,WUB3WD,WUB3WD,WUB3WD
09AALCA4699P1ZL,29ABCDE1234F5ZC,ILKO230400042693,4/30/2023,5,5065,0,0,253,253,6174,Invoice,INV,LKO,Air Asia,B4CSQW,B4CSQW,B4CSQW
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232408BL46171,8/24/2023,5,2537,0,0,127,127,3052,Invoice,INV,DEL,Indigo,CNR3FF,CNR3FF,CNR3FF
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232408AN56694,8/21/2023,5,2466,0,0,123,123,3622,Invoice,INV,STV,Indigo,MSPGQW,MSPGQW,MSPGQW
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232407AI77735,7/6/2023,5,4916,0,0,246,246,7038,Invoice,INV,RAJ,Indigo,H3C1RB,H3C1RB,H3C1RB
23AABCI2726B1ZA,29ABCDE1234F5ZC,MP1232408AG38068,8/10/2023,5,2458,0,0,123,123,3519,Invoice,INV,JLR,Indigo,UWPYXI,UWPYXI,UWPYXI
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232404AG24204,4/26/2023,5,2489,0,0,124,124,3001,Invoice,INV,DEL,Indigo,SQUNNZ,SQUNNZ,SQUNNZ
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232407AI77916,7/6/2023,5,2479,0,0,124,124,3134,Invoice,INV,AMD,Indigo,HT23VT,HT23VT,HT23VT
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407AY45458,7/6/2023,5,2474,0,0,124,124,2986,Invoice,INV,DEL,Indigo,VPK1VS,VPK1VS,VPK1VS
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232407AY25918,7/6/2023,5,3378,0,0,169,169,3935,Invoice,INV,DEL,Indigo,DLKJPL,DLKJPL,DLKJPL
19AALCA4699P1ZK,29ABCDE1234F5ZC,BIXB230800015023,8/17/2023,0,4816,0,0,0,0,6882,Invoice,BOS,IXB,Air Asia,G4JT6T,G4JT6T,G4JT6T
19AALCA4699P1ZK,29ABCDE1234F5ZC,BIXB230800014406,8/16/2023,0,7224,0,0,0,0,10323,Invoice,BOS,IXB,Air Asia,R81QUA,R81QUA,R81QUA
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BO16002,9/2/2023,5,2461,0,0,123,123,2972,Invoice,INV,DEL,Indigo,R2FJHH,R2FJHH,R2FJHH
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232407AJ07789,7/27/2023,5,2460,0,0,123,123,3704,Invoice,INV,LKO,Indigo,CSSYTT,CSSYTT,CSSYTT
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232408AL49625,8/24/2023,5,2460,0,0,123,123,3704,Invoice,INV,LKO,Indigo,QRM8MM,QRM8MM,QRM8MM
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232404AA90490,4/13/2023,5,2460,0,0,123,123,3011,Invoice,INV,LKO,Indigo,BRJI6D,BRJI6D,BRJI6D
03AABCI2726B1ZC,29ABCDE1234F5ZC,PB1232409AH46284,9/22/2023,5,4920,0,0,246,246,6818,Invoice,INV,ATQ,Indigo,TV4NYT,TV4NYT,TV4NYT
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AM50192,9/5/2023,5,2460,0,0,123,123,3704,Invoice,INV,LKO,Indigo,M1GQSK,M1GQSK,M1GQSK
27AABCI2726B1Z2,29ABCDE1234F5ZC,MH1232407BD42967,7/6/2023,5,4920,0,0,246,246,5874,Invoice,INV,BOM,Indigo,LNCFHV,LNCFHV,LNCFHV
09AABCI2726B1Z0,29ABCDE1234F5ZC,UP1232409AM42799,9/4/2023,5,2460,0,0,123,123,3704,Invoice,INV,LKO,Indigo,SS435J,SS435J,SS435J
07AABCI2726B1Z4,29ABCDE1234F5ZC,DL1232409BT04516,9/19/2023,5,3018,0,0,151,151,3557,Invoice,INV,DEL,Indigo,SSYVXM,SSYVXM,SSYVXM
07AAECT8346F1Z6,29ABCDE1234F5ZC,I070000015411187,7/17/2023,5,2431,0,0,122,122,2942,Invoice,INV,DEL,Vistara,1189030713,JNDR2N,1189030713
09AALCA4699P1ZL,29ABCDE1234F5ZC,ILKO230700012760,7/15/2023,5,4817,0,0,241,241,7300,Invoice,INV,LKO,Air Asia,A7YZ3K,A7YZ3K,A7YZ3K
24AABCI2726B1Z8,29ABCDE1234F5ZC,GJ1232409AP80415,9/11/2023,5,4866,0,0,244,244,6172,Invoice,INV,AMD,Indigo,T1QG3X,T1QG3X,T1QG3X
